revenue_id,customer_id,subscription_id,payment_date,amount
905,88,84,2025-08-01,999
906,88,84,2025-09-01,999
907,88,84,2025-10-01,999
908,88,84,2025-11-01,999
909,88,84,2025-12-01,999
910,88,84,2026-01-01,999
911,88,84,2026-02-01,999
912,88,84,2026-03-01,999
913,88,84,2026-04-01,999
914,88,84,2026-05-01,999
915,88,84,2026-06-01,999
916,89,85,2025-02-01,2999
917,89,85,2025-03-01,2999
918,89,85,2025-04-01,2999
919,89,85,2025-05-01,2999
920,89,85,2025-06-01,2999
921,89,85,2025-07-01,2999
922,89,85,2025-08-01,2999
923,89,85,2025-09-01,2999
924,89,85,2025-10-01,2999
925,89,85,2025-11-01,2999
926,89,85,2025-12-01,2999
927,89,85,2026-01-01,2999
928,89,85,2026-02-01,2999
929,89,85,2026-03-01,2999
930,89,85,2026-04-01,2999
931,89,85,2026-05-01,2999
932,89,85,2026-06-01,2999
933,91,86,2024-10-01,499
934,91,86,2024-11-01,499
935,91,86,2024-12-01,499
936,91,86,2025-01-01,499
937,91,86,2025-02-01,499
938,91,86,2025-03-01,499
939,91,86,2025-04-01,499
940,92,87,2026-06-01,499
941,93,88,2026-02-01,499
942,93,88,2026-03-01,499
943,93,88,2026-04-01,499
944,93,88,2026-05-01,499
945,93,88,2026-06-01,499
946,94,89,2024-10-01,2999
947,94,89,2024-11-01,2999
948,94,89,2024-12-01,2999
949,94,89,2025-01-01,2999
950,94,89,2025-02-01,2999
951,94,89,2025-03-01,2999
952,94,89,2025-04-01,2999
953,94,89,2025-05-01,2999
954,94,89,2025-06-01,2999
955,94,89,2025-07-01,2999
956,94,89,2025-08-01,2999
957,94,89,2025-09-01,2999
958,94,89,2025-10-01,2999
959,94,89,2025-11-01,2999
960,94,89,2025-12-01,2999
961,94,89,2026-01-01,2999
962,94,89,2026-02-01,2999
963,94,89,2026-03-01,2999
964,94,89,2026-04-01,2999
965,94,89,2026-05-01,2999
966,94,89,2026-06-01,2999
967,95,90,2026-03-01,999
968,95,90,2026-04-01,999
969,95,90,2026-05-01,999
970,95,90,2026-06-01,999
971,96,91,2026-04-01,2999
972,96,91,2026-05-01,2999
973,96,91,2026-06-01,2999
974,97,92,2026-06-01,999
975,98,93,2026-04-01,499
976,98,93,2026-05-01,499
977,98,93,2026-06-01,499
978,99,94,2025-08-01,999
979,99,94,2025-09-01,999
980,99,94,2025-10-01,999
981,99,94,2025-11-01,999
982,99,94,2025-12-01,999
983,99,94,2026-01-01,999
984,99,94,2026-02-01,999
985,99,94,2026-03-01,999
986,99,94,2026-04-01,999
987,99,94,2026-05-01,999
988,99,94,2026-06-01,999
989,100,95,2026-05-01,2999
990,100,95,2026-06-01,2999
991,101,96,2024-09-01,999
992,101,96,2024-10-01,999
993,101,96,2024-11-01,999
994,101,96,2024-12-01,999
995,101,96,2025-01-01,999
996,101,96,2025-02-01,999
997,101,96,2025-03-01,999
998,101,96,2025-04-01,999
999,101,96,2025-05-01,999
1000,101,96,2025-06-01,999
1001,101,96,2025-07-01,999
1002,103,97,2025-08-01,999
1003,103,97,2025-09-01,999
1004,103,97,2025-10-01,999
1005,103,97,2025-11-01,999
1006,103,97,2025-12-01,999
1007,103,97,2026-01-01,999
1008,103,97,2026-02-01,999
1009,103,97,2026-03-01,999
1010,103,97,2026-04-01,999
1011,103,97,2026-05-01,999
1012,103,97,2026-06-01,999
1013,104,98,2025-05-01,999
1014,104,98,2025-06-01,999
1015,104,98,2025-07-01,999
1016,104,98,2025-08-01,999
1017,104,98,2025-09-01,999
1018,104,98,2025-10-01,999
1019,104,98,2025-11-01,999
1020,104,98,2025-12-01,999
1021,104,98,2026-01-01,999
1022,104,98,2026-02-01,999
1023,104,98,2026-03-01,999
1024,104,98,2026-04-01,999
1025,104,98,2026-05-01,999
1026,104,98,2026-06-01,999
1027,105,99,2024-11-01,499
1028,105,99,2024-12-01,499
1029,105,99,2025-01-01,499
1030,105,99,2025-02-01,499
1031,105,99,2025-03-01,499
1032,105,99,2025-04-01,499
1033,105,99,2025-05-01,499
1034,105,99,2025-06-01,499
1035,105,99,2025-07-01,499
1036,105,99,2025-08-01,499
1037,105,99,2025-09-01,499
1038,106,100,2025-03-01,2999
1039,106,100,2025-04-01,2999
1040,106,100,2025-05-01,2999
1041,106,100,2025-06-01,2999
1042,106,100,2025-07-01,2999
1043,106,100,2025-08-01,2999
1044,106,100,2025-09-01,2999
1045,106,100,2025-10-01,2999
1046,106,100,2025-11-01,2999
1047,106,100,2025-12-01,2999
1048,106,100,2026-01-01,2999
1049,106,100,2026-02-01,2999
1050,106,100,2026-03-01,2999
1051,106,100,2026-04-01,2999
1052,106,100,2026-05-01,2999
1053,106,100,2026-06-01,2999
1054,107,101,2024-10-01,499
1055,107,101,2024-11-01,499
1056,107,101,2024-12-01,499
1057,107,101,2025-01-01,499
1058,107,101,2025-02-01,499
1059,107,101,2025-03-01,499
1060,107,101,2025-04-01,499
1061,107,101,2025-05-01,499
1062,107,101,2025-06-01,499
1063,107,101,2025-07-01,499
1064,107,101,2025-08-01,499
1065,107,101,2025-09-01,499
1066,107,101,2025-10-01,499
1067,107,101,2025-11-01,499
1068,107,101,2025-12-01,499
1069,107,101,2026-01-01,499
1070,107,101,2026-02-01,499
1071,107,101,2026-03-01,499
1072,107,101,2026-04-01,499
1073,107,101,2026-05-01,499
1074,107,101,2026-06-01,499
1075,109,102,2026-04-01,999
1076,109,102,2026-05-01,999
1077,109,102,2026-06-01,999
1078,109,102,2026-07-01,999
1079,109,102,2026-08-01,999
1080,109,102,2026-09-01,999
1081,109,102,2026-10-01,999
1082,109,102,2026-11-01,999
1083,109,102,2026-12-01,999
1084,109,102,2027-01-01,999
1085,109,102,2027-02-01,999
1086,110,103,2025-11-01,499
1087,110,103,2025-12-01,499
1088,110,103,2026-01-01,499
1089,110,103,2026-02-01,499
1090,110,103,2026-03-01,499
1091,110,103,2026-04-01,499
1092,110,103,2026-05-01,499
1093,110,103,2026-06-01,499
1094,111,104,2024-10-01,2999
1095,111,104,2024-11-01,2999
1096,111,104,2024-12-01,2999
1097,111,104,2025-01-01,2999
1098,111,104,2025-02-01,2999
1099,111,104,2025-03-01,2999
1100,111,104,2025-04-01,2999
1101,111,104,2025-05-01,2999
1102,111,104,2025-06-01,2999
1103,111,104,2025-07-01,2999
1104,111,104,2025-08-01,2999
1105,111,104,2025-09-01,2999
1106,111,104,2025-10-01,2999
1107,111,104,2025-11-01,2999
1108,111,104,2025-12-01,2999
1109,111,104,2026-01-01,2999
1110,111,104,2026-02-01,2999
1111,111,104,2026-03-01,2999
1112,111,104,2026-04-01,2999
1113,111,104,2026-05-01,2999
1114,111,104,2026-06-01,2999
1115,112,105,2026-06-01,499
1116,113,106,2024-07-01,499
1117,113,106,2024-08-01,499
1118,113,106,2024-09-01,499
1119,113,106,2024-10-01,499
1120,113,106,2024-11-01,499
1121,113,106,2024-12-01,499
1122,113,106,2025-01-01,499
1123,113,106,2025-02-01,499
1124,113,106,2025-03-01,499
1125,113,106,2025-04-01,499
1126,113,106,2025-05-01,499
1127,113,106,2025-06-01,499
1128,113,106,2025-07-01,499
1129,113,106,2025-08-01,499
1130,113,106,2025-09-01,499
1131,113,106,2025-10-01,499
1132,113,106,2025-11-01,499
1133,113,106,2025-12-01,499
1134,113,106,2026-01-01,499
1135,113,106,2026-02-01,499
1136,113,106,2026-03-01,499
1137,113,106,2026-04-01,499
1138,113,106,2026-05-01,499
1139,113,106,2026-06-01,499
1140,114,107,2024-08-01,2999
1141,114,107,2024-09-01,2999
1142,114,107,2024-10-01,2999
1143,114,107,2024-11-01,2999
1144,114,107,2024-12-01,2999
1145,114,107,2025-01-01,2999
1146,114,107,2025-02-01,2999
1147,114,107,2025-03-01,2999
1148,114,107,2025-04-01,2999
1149,114,107,2025-05-01,2999
1150,114,107,2025-06-01,2999
1151,115,108,2026-02-01,2999
1152,115,108,2026-03-01,2999
1153,115,108,2026-04-01,2999
1154,115,108,2026-05-01,2999
1155,115,108,2026-06-01,2999
1156,116,109,2025-10-01,499
1157,116,109,2025-11-01,499
1158,116,109,2025-12-01,499
1159,116,109,2026-01-01,499
1160,116,109,2026-02-01,499
1161,116,109,2026-03-01,499
1162,116,109,2026-04-01,499
1163,116,109,2026-05-01,499
1164,116,109,2026-06-01,499
1165,117,110,2025-04-01,2999
1166,117,110,2025-05-01,2999
1167,117,110,2025-06-01,2999
1168,117,110,2025-07-01,2999
1169,117,110,2025-08-01,2999
1170,117,110,2025-09-01,2999
1171,117,110,2025-10-01,2999
1172,117,110,2025-11-01,2999
1173,117,110,2025-12-01,2999
1174,117,110,2026-01-01,2999
1175,117,110,2026-02-01,2999
1176,117,110,2026-03-01,2999
1177,117,110,2026-04-01,2999
1178,117,110,2026-05-01,2999
1179,117,110,2026-06-01,2999
1180,118,111,2025-01-01,499
1181,118,111,2025-02-01,499
1182,118,111,2025-03-01,499
1183,118,111,2025-04-01,499
1184,118,111,2025-05-01,499
1185,118,111,2025-06-01,499
1186,118,111,2025-07-01,499
1187,118,111,2025-08-01,499
1188,118,111,2025-09-01,499
1189,118,111,2025-10-01,499
1190,118,111,2025-11-01,499
1191,118,111,2025-12-01,499
1192,118,111,2026-01-01,499
1193,118,111,2026-02-01,499
1194,118,111,2026-03-01,499
1195,118,111,2026-04-01,499
1196,118,111,2026-05-01,499
1197,118,111,2026-06-01,499
1198,120,112,2026-03-01,999
1199,120,112,2026-04-01,999
1200,120,112,2026-05-01,999
1201,120,112,2026-06-01,999
1202,121,113,2024-07-01,499
1203,121,113,2024-08-01,499
1204,121,113,2024-09-01,499
1205,121,113,2024-10-01,499
1206,121,113,2024-11-01,499
1207,121,113,2024-12-01,499
1208,121,113,2025-01-01,499
1209,122,114,2024-07-01,2999
1210,122,114,2024-08-01,2999
1211,122,114,2024-09-01,2999
1212,122,114,2024-10-01,2999
1213,122,114,2024-11-01,2999
1214,122,114,2024-12-01,2999
1215,122,114,2025-01-01,2999
1216,122,114,2025-02-01,2999
1217,122,114,2025-03-01,2999
1218,122,114,2025-04-01,2999
1219,122,114,2025-05-01,2999
1220,122,114,2025-06-01,2999
1221,122,114,2025-07-01,2999
1222,122,114,2025-08-01,2999
1223,122,114,2025-09-01,2999
1224,122,114,2025-10-01,2999
1225,122,114,2025-11-01,2999
1226,122,114,2025-12-01,2999
1227,122,114,2026-01-01,2999
1228,122,114,2026-02-01,2999
1229,122,114,2026-03-01,2999
1230,122,114,2026-04-01,2999
1231,122,114,2026-05-01,2999
1232,122,114,2026-06-01,2999
1233,123,115,2025-01-01,999
1234,123,115,2025-02-01,999
1235,123,115,2025-03-01,999
1236,123,115,2025-04-01,999
1237,123,115,2025-05-01,999
1238,123,115,2025-06-01,999
1239,123,115,2025-07-01,999
1240,123,115,2025-08-01,999
1241,123,115,2025-09-01,999
1242,123,115,2025-10-01,999
1243,123,115,2025-11-01,999
1244,123,115,2025-12-01,999
1245,123,115,2026-01-01,999
1246,123,115,2026-02-01,999
1247,123,115,2026-03-01,999
1248,123,115,2026-04-01,999
1249,123,115,2026-05-01,999
1250,123,115,2026-06-01,999
1251,124,116,2025-07-01,2999
1252,124,116,2025-08-01,2999
1253,125,117,2026-02-01,499
1254,125,117,2026-03-01,499
1255,125,117,2026-04-01,499
1256,125,117,2026-05-01,499
1257,125,117,2026-06-01,499
1258,127,118,2025-07-01,999
1259,127,118,2025-08-01,999
1260,127,118,2025-09-01,999
1261,127,118,2025-10-01,999
1262,127,118,2025-11-01,999
1263,127,118,2025-12-01,999
1264,127,118,2026-01-01,999
1265,127,118,2026-02-01,999
1266,127,118,2026-03-01,999
1267,127,118,2026-04-01,999
1268,127,118,2026-05-01,999
1269,127,118,2026-06-01,999
1270,128,119,2024-09-01,2999
1271,128,119,2024-10-01,2999
1272,128,119,2024-11-01,2999
1273,128,119,2024-12-01,2999
1274,128,119,2025-01-01,2999
1275,128,119,2025-02-01,2999
1276,128,119,2025-03-01,2999
1277,128,119,2025-04-01,2999
1278,128,119,2025-05-01,2999
1279,128,119,2025-06-01,2999
1280,128,119,2025-07-01,2999
1281,128,119,2025-08-01,2999
1282,128,119,2025-09-01,2999
1283,128,119,2025-10-01,2999
1284,128,119,2025-11-01,2999
1285,128,119,2025-12-01,2999
1286,128,119,2026-01-01,2999
1287,128,119,2026-02-01,2999
1288,128,119,2026-03-01,2999
1289,128,119,2026-04-01,2999
1290,128,119,2026-05-01,2999
1291,128,119,2026-06-01,2999
1292,129,120,2024-09-01,999
1293,129,120,2024-10-01,999
1294,129,120,2024-11-01,999
1295,129,120,2024-12-01,999
1296,129,120,2025-01-01,999
1297,129,120,2025-02-01,999
1298,129,120,2025-03-01,999
1299,129,120,2025-04-01,999
1300,130,121,2025-09-01,2999
1301,130,121,2025-10-01,2999
1302,130,121,2025-11-01,2999
1303,130,121,2025-12-01,2999
1304,130,121,2026-01-01,2999
1305,130,121,2026-02-01,2999
1306,130,121,2026-03-01,2999
1307,130,121,2026-04-01,2999
1308,130,121,2026-05-01,2999
1309,130,121,2026-06-01,2999
1310,131,122,2025-04-01,499
1311,131,122,2025-05-01,499
1312,131,122,2025-06-01,499
1313,131,122,2025-07-01,499
1314,131,122,2025-08-01,499
1315,131,122,2025-09-01,499
1316,131,122,2025-10-01,499
1317,131,122,2025-11-01,499
1318,131,122,2025-12-01,499
1319,131,122,2026-01-01,499
1320,131,122,2026-02-01,499
1321,131,122,2026-03-01,499
1322,131,122,2026-04-01,499
1323,131,122,2026-05-01,499
1324,131,122,2026-06-01,499
1325,132,123,2026-01-01,999
1326,132,123,2026-02-01,999
1327,132,123,2026-03-01,999
1328,132,123,2026-04-01,999
1329,132,123,2026-05-01,999
1330,133,124,2025-03-01,999
1331,133,124,2025-04-01,999
1332,133,124,2025-05-01,999
1333,133,124,2025-06-01,999
1334,133,124,2025-07-01,999
1335,133,124,2025-08-01,999
1336,133,124,2025-09-01,999
1337,133,124,2025-10-01,999
1338,133,124,2025-11-01,999
1339,133,124,2025-12-01,999
1340,133,124,2026-01-01,999
1341,133,124,2026-02-01,999
1342,133,124,2026-03-01,999
1343,133,124,2026-04-01,999
1344,133,124,2026-05-01,999
1345,133,124,2026-06-01,999
1346,134,125,2026-02-01,999
1347,134,125,2026-03-01,999
1348,134,125,2026-04-01,999
1349,134,125,2026-05-01,999
1350,134,125,2026-06-01,999
1351,135,126,2025-09-01,999
1352,135,126,2025-10-01,999
1353,135,126,2025-11-01,999
1354,135,126,2025-12-01,999
1355,135,126,2026-01-01,999
1356,135,126,2026-02-01,999
1357,135,126,2026-03-01,999
1358,135,126,2026-04-01,999
1359,135,126,2026-05-01,999
1360,135,126,2026-06-01,999
1361,136,127,2025-01-01,499
1362,136,127,2025-02-01,499
1363,136,127,2025-03-01,499
1364,136,127,2025-04-01,499
1365,136,127,2025-05-01,499
1366,136,127,2025-06-01,499
1367,136,127,2025-07-01,499
1368,136,127,2025-08-01,499
1369,136,127,2025-09-01,499
1370,136,127,2025-10-01,499
1371,136,127,2025-11-01,499
1372,136,127,2025-12-01,499
1373,136,127,2026-01-01,499
1374,136,127,2026-02-01,499
1375,136,127,2026-03-01,499
1376,136,127,2026-04-01,499
1377,136,127,2026-05-01,499
1378,136,127,2026-06-01,499
1379,138,128,2025-01-01,2999
1380,138,128,2025-02-01,2999
1381,138,128,2025-03-01,2999
1382,138,128,2025-04-01,2999
1383,138,128,2025-05-01,2999
1384,138,128,2025-06-01,2999
1385,138,128,2025-07-01,2999
1386,138,128,2025-08-01,2999
1387,138,128,2025-09-01,2999
1388,140,129,2025-09-01,499
1389,140,129,2025-10-01,499
1390,140,129,2025-11-01,499
1391,140,129,2025-12-01,499
1392,140,129,2026-01-01,499
1393,140,129,2026-02-01,499
1394,140,129,2026-03-01,499
1395,140,129,2026-04-01,499
1396,140,129,2026-05-01,499
1397,140,129,2026-06-01,499
1398,141,130,2026-04-01,2999
1399,141,130,2026-05-01,2999
1400,141,130,2026-06-01,2999
1401,142,131,2026-04-01,499
1402,142,131,2026-05-01,499
1403,142,131,2026-06-01,499
1404,143,132,2026-03-01,999
1405,143,132,2026-04-01,999
1406,143,132,2026-05-01,999
1407,143,132,2026-06-01,999
1408,144,133,2024-09-01,999
1409,144,133,2024-10-01,999
1410,144,133,2024-11-01,999
1411,144,133,2024-12-01,999
1412,144,133,2025-01-01,999
1413,144,133,2025-02-01,999
1414,144,133,2025-03-01,999
1415,144,133,2025-04-01,999
1416,144,133,2025-05-01,999
1417,144,133,2025-06-01,999
1418,144,133,2025-07-01,999
1419,144,133,2025-08-01,999
1420,144,133,2025-09-01,999
1421,144,133,2025-10-01,999
1422,144,133,2025-11-01,999
1423,144,133,2025-12-01,999
1424,144,133,2026-01-01,999
1425,144,133,2026-02-01,999
1426,144,133,2026-03-01,999
1427,144,133,2026-04-01,999
1428,144,133,2026-05-01,999
1429,144,133,2026-06-01,999
1430,145,134,2025-12-01,999
1431,145,134,2026-01-01,999
1432,145,134,2026-02-01,999
1433,145,134,2026-03-01,999
1434,145,134,2026-04-01,999
1435,145,134,2026-05-01,999
1436,145,134,2026-06-01,999
1437,146,135,2025-05-01,499
1438,146,135,2025-06-01,499
1439,146,135,2025-07-01,499
1440,146,135,2025-08-01,499
1441,146,135,2025-09-01,499
1442,146,135,2025-10-01,499
1443,146,135,2025-11-01,499
1444,146,135,2025-12-01,499
1445,146,135,2026-01-01,499
1446,146,135,2026-02-01,499
1447,146,135,2026-03-01,499
1448,146,135,2026-04-01,499
1449,146,135,2026-05-01,499
1450,146,135,2026-06-01,499
1451,148,137,2024-07-01,499
1452,148,137,2024-08-01,499
1453,149,138,2024-09-01,2999
1454,149,138,2024-10-01,2999
1455,149,138,2024-11-01,2999
1456,149,138,2024-12-01,2999
1457,149,138,2025-01-01,2999
1458,149,138,2025-02-01,2999
1459,149,138,2025-03-01,2999
1460,149,138,2025-04-01,2999
1461,149,138,2025-05-01,2999
1462,149,138,2025-06-01,2999
1463,149,138,2025-07-01,2999
1464,149,138,2025-08-01,2999
1465,149,138,2025-09-01,2999
1466,149,138,2025-10-01,2999
1467,149,138,2025-11-01,2999
1468,149,138,2025-12-01,2999
1469,149,138,2026-01-01,2999
1470,149,138,2026-02-01,2999
1471,149,138,2026-03-01,2999
1472,149,138,2026-04-01,2999
1473,149,138,2026-05-01,2999
1474,149,138,2026-06-01,2999
1475,150,139,2026-06-01,999
1476,152,140,2025-02-01,999
1477,152,140,2025-03-01,999
1478,152,140,2025-04-01,999
1479,152,140,2025-05-01,999
1480,152,140,2025-06-01,999
1481,152,140,2025-07-01,999
1482,152,140,2025-08-01,999
1483,152,140,2025-09-01,999
1484,152,140,2025-10-01,999
1485,152,140,2025-11-01,999
1486,152,140,2025-12-01,999
1487,152,140,2026-01-01,999
1488,152,140,2026-02-01,999
1489,152,140,2026-03-01,999
1490,152,140,2026-04-01,999
1491,152,140,2026-05-01,999
1492,152,140,2026-06-01,999
1493,153,141,2026-02-01,499
1494,153,141,2026-03-01,499
1495,153,141,2026-04-01,499
1496,153,141,2026-05-01,499
1497,153,141,2026-06-01,499
1498,154,142,2024-08-01,999
1499,154,142,2024-09-01,999
1500,154,142,2024-10-01,999
1501,154,142,2024-11-01,999
1502,154,142,2024-12-01,999
1503,154,142,2025-01-01,999
1504,154,142,2025-02-01,999
1505,154,142,2025-03-01,999
1506,154,142,2025-04-01,999
1507,154,142,2025-05-01,999
1508,154,142,2025-06-01,999
1509,154,142,2025-07-01,999
1510,154,142,2025-08-01,999
1511,154,142,2025-09-01,999
1512,154,142,2025-10-01,999
1513,154,142,2025-11-01,999
1514,154,142,2025-12-01,999
1515,154,142,2026-01-01,999
1516,154,142,2026-02-01,999
1517,154,142,2026-03-01,999
1518,154,142,2026-04-01,999
1519,154,142,2026-05-01,999
1520,154,142,2026-06-01,999
1521,155,143,2026-06-01,999
1522,156,144,2024-12-01,2999
1523,156,144,2025-01-01,2999
1524,156,144,2025-02-01,2999
1525,156,144,2025-03-01,2999
1526,156,144,2025-04-01,2999
1527,156,144,2025-05-01,2999
1528,156,144,2025-06-01,2999
1529,156,144,2025-07-01,2999
1530,156,144,2025-08-01,2999
1531,156,144,2025-09-01,2999
1532,156,144,2025-10-01,2999
1533,156,144,2025-11-01,2999
1534,156,144,2025-12-01,2999
1535,156,144,2026-01-01,2999
1536,156,144,2026-02-01,2999
1537,156,144,2026-03-01,2999
1538,156,144,2026-04-01,2999
1539,156,144,2026-05-01,2999
1540,156,144,2026-06-01,2999
1541,158,145,2025-03-01,499
1542,158,145,2025-04-01,499
1543,158,145,2025-05-01,499
1544,158,145,2025-06-01,499
1545,158,145,2025-07-01,499
1546,158,145,2025-08-01,499
1547,158,145,2025-09-01,499
1548,158,145,2025-10-01,499
1549,158,145,2025-11-01,499
1550,158,145,2025-12-01,499
1551,158,145,2026-01-01,499
1552,158,145,2026-02-01,499
1553,158,145,2026-03-01,499
1554,158,145,2026-04-01,499
1555,158,145,2026-05-01,499
1556,158,145,2026-06-01,499
1557,159,146,2025-09-01,999
1558,159,146,2025-10-01,999
1559,159,146,2025-11-01,999
1560,159,146,2025-12-01,999
1561,160,147,2025-11-01,499
1562,160,147,2025-12-01,499
1563,160,147,2026-01-01,499
1564,160,147,2026-02-01,499
1565,160,147,2026-03-01,499
1566,160,147,2026-04-01,499
1567,160,147,2026-05-01,499
1568,160,147,2026-06-01,499
1569,161,148,2024-11-01,2999
1570,161,148,2024-12-01,2999
1571,161,148,2025-01-01,2999
1572,161,148,2025-02-01,2999
1573,161,148,2025-03-01,2999
1574,161,148,2025-04-01,2999
1575,161,148,2025-05-01,2999
1576,161,148,2025-06-01,2999
1577,161,148,2025-07-01,2999
1578,161,148,2025-08-01,2999
1579,161,148,2025-09-01,2999
1580,161,148,2025-10-01,2999
1581,161,148,2025-11-01,2999
1582,161,148,2025-12-01,2999
1583,161,148,2026-01-01,2999
1584,161,148,2026-02-01,2999
1585,161,148,2026-03-01,2999
1586,161,148,2026-04-01,2999
1587,161,148,2026-05-01,2999
1588,161,148,2026-06-01,2999
1589,162,149,2026-03-01,499
1590,162,149,2026-04-01,499
1591,162,149,2026-05-01,499
1592,162,149,2026-06-01,499
1593,163,150,2024-09-01,499
1594,163,150,2024-10-01,499
1595,163,150,2024-11-01,499
1596,163,150,2024-12-01,499
1597,163,150,2025-01-01,499
1598,163,150,2025-02-01,499
1599,163,150,2025-03-01,499
1600,163,150,2025-04-01,499
1601,163,150,2025-05-01,499
1602,163,150,2025-06-01,499
1603,163,150,2025-07-01,499
1604,163,150,2025-08-01,499
1605,163,150,2025-09-01,499
1606,163,150,2025-10-01,499
1607,163,150,2025-11-01,499
1608,163,150,2025-12-01,499
1609,163,150,2026-01-01,499
1610,163,150,2026-02-01,499
1611,163,150,2026-03-01,499
1612,163,150,2026-04-01,499
1613,163,150,2026-05-01,499
1614,163,150,2026-06-01,499
1615,164,151,2026-05-01,499
1616,164,151,2026-06-01,499
1617,165,152,2025-02-01,2999
1618,165,152,2025-03-01,2999
1619,165,152,2025-04-01,2999
1620,165,152,2025-05-01,2999
1621,165,152,2025-06-01,2999
1622,165,152,2025-07-01,2999
1623,165,152,2025-08-01,2999
1624,165,152,2025-09-01,2999
1625,165,152,2025-10-01,2999
1626,165,152,2025-11-01,2999
1627,165,152,2025-12-01,2999
1628,165,152,2026-01-01,2999
1629,165,152,2026-02-01,2999
1630,165,152,2026-03-01,2999
1631,165,152,2026-04-01,2999
1632,165,152,2026-05-01,2999
1633,165,152,2026-06-01,2999
1634,166,153,2025-05-01,2999
1635,166,153,2025-06-01,2999
1636,166,153,2025-07-01,2999
1637,166,153,2025-08-01,2999
1638,166,153,2025-09-01,2999
1639,166,153,2025-10-01,2999
1640,166,153,2025-11-01,2999
1641,166,153,2025-12-01,2999
1642,166,153,2026-01-01,2999
1643,166,153,2026-02-01,2999
1644,166,153,2026-03-01,2999
1645,166,153,2026-04-01,2999
1646,166,153,2026-05-01,2999
1647,166,153,2026-06-01,2999
1648,167,154,2025-11-01,2999
1649,167,154,2025-12-01,2999
1650,167,154,2026-01-01,2999
1651,167,154,2026-02-01,2999
1652,167,154,2026-03-01,2999
1653,167,154,2026-04-01,2999
1654,167,154,2026-05-01,2999
1655,167,154,2026-06-01,2999
1656,168,155,2024-09-01,2999
1657,168,155,2024-10-01,2999
1658,168,155,2024-11-01,2999
1659,168,155,2024-12-01,2999
1660,168,155,2025-01-01,2999
1661,168,155,2025-02-01,2999
1662,168,155,2025-03-01,2999
1663,168,155,2025-04-01,2999
1664,168,155,2025-05-01,2999
1665,168,155,2025-06-01,2999
1666,168,155,2025-07-01,2999
1667,168,155,2025-08-01,2999
1668,168,155,2025-09-01,2999
1669,168,155,2025-10-01,2999
1670,168,155,2025-11-01,2999
1671,168,155,2025-12-01,2999
1672,168,155,2026-01-01,2999
1673,168,155,2026-02-01,2999
1674,168,155,2026-03-01,2999
1675,168,155,2026-04-01,2999
1676,168,155,2026-05-01,2999
1677,168,155,2026-06-01,2999
1678,169,156,2024-08-01,999
1679,169,156,2024-09-01,999
1680,169,156,2024-10-01,999
1681,169,156,2024-11-01,999
1682,169,156,2024-12-01,999
1683,169,156,2025-01-01,999
1684,169,156,2025-02-01,999
1685,169,156,2025-03-01,999
1686,169,156,2025-04-01,999
1687,169,156,2025-05-01,999
1688,169,156,2025-06-01,999
1689,169,156,2025-07-01,999
1690,169,156,2025-08-01,999
1691,169,156,2025-09-01,999
1692,169,156,2025-10-01,999
1693,169,156,2025-11-01,999
1694,169,156,2025-12-01,999
1695,169,156,2026-01-01,999
1696,169,156,2026-02-01,999
1697,169,156,2026-03-01,999
