subscription_id,customer_id,plan_name,monthly_price,start_date,end_date,status
476,536,Enterprise,2999,2025-11-18,2099-12-31,Active
477,537,Basic,499,2025-10-21,2099-12-31,Active
478,538,Pro,999,2024-07-15,2099-12-31,Active
479,539,Enterprise,2999,2025-01-27,2099-12-31,Active
480,540,Pro,999,2026-05-02,2099-12-31,Active
481,541,Enterprise,2999,2024-10-18,2099-12-31,Active
482,543,Pro,999,2025-06-14,2099-12-31,Active
483,544,Enterprise,2999,2024-07-19,2099-12-31,Active
484,545,Pro,999,2024-11-07,2099-12-31,Active
485,546,Enterprise,2999,2025-11-28,2026-02-15 00:00:00,Cancelled
486,547,Basic,499,2025-03-13,2026-01-07 00:00:00,Cancelled
487,548,Enterprise,2999,2025-09-26,2099-12-31,Active
488,549,Pro,999,2026-02-21,2026-08-22 00:00:00,Cancelled
489,550,Basic,499,2025-06-03,2026-03-28 00:00:00,Cancelled
490,551,Enterprise,2999,2026-01-28,2099-12-31,Active
491,552,Pro,999,2024-11-04,2025-05-06 00:00:00,Cancelled
492,553,Enterprise,2999,2024-08-26,2099-12-31,Active
493,555,Pro,999,2024-09-01,2099-12-31,Active
494,556,Enterprise,2999,2025-08-26,2099-12-31,Active
495,558,Pro,999,2026-04-01,2027-01-16 00:00:00,Cancelled
496,559,Pro,999,2024-10-18,2099-12-31,Active
497,560,Pro,999,2026-02-14,2099-12-31,Active
498,561,Enterprise,2999,2026-01-13,2099-12-31,Active
499,562,Pro,999,2024-06-30,2099-12-31,Active
500,563,Enterprise,2999,2024-07-29,2025-01-12 00:00:00,Cancelled
501,564,Basic,499,2024-12-18,2099-12-31,Active
502,565,Enterprise,2999,2024-07-03,2099-12-31,Active
503,566,Enterprise,2999,2025-05-15,2099-12-31,Active
504,567,Enterprise,2999,2025-08-26,2099-12-31,Active
505,568,Pro,999,2025-01-05,2099-12-31,Active
506,569,Basic,499,2026-04-19,2099-12-31,Active
507,570,Basic,499,2025-03-23,2099-12-31,Active
508,571,Enterprise,2999,2024-07-21,2099-12-31,Active
509,572,Enterprise,2999,2024-07-04,2025-02-27 00:00:00,Cancelled
510,573,Basic,499,2025-05-04,2099-12-31,Active
511,574,Basic,499,2026-01-06,2099-12-31,Active
512,575,Enterprise,2999,2026-05-17,2099-12-31,Active
513,576,Basic,499,2026-03-12,2099-12-31,Active
514,578,Basic,499,2025-06-22,2099-12-31,Active
515,579,Enterprise,2999,2025-07-18,2099-12-31,Active
516,580,Enterprise,2999,2025-07-09,2099-12-31,Active
517,581,Enterprise,2999,2024-12-25,2099-12-31,Active
518,582,Enterprise,2999,2025-05-04,2099-12-31,Active
519,583,Basic,499,2026-01-26,2099-12-31,Active
520,584,Pro,999,2024-09-29,2025-06-17 00:00:00,Cancelled
521,585,Pro,999,2024-10-18,2099-12-31,Active
522,586,Basic,499,2026-06-03,2099-12-31,Active
523,587,Pro,999,2026-06-01,2099-12-31,Active
524,588,Basic,499,2025-02-24,2025-10-28 00:00:00,Cancelled
525,589,Basic,499,2026-01-17,2099-12-31,Active
526,590,Basic,499,2024-12-17,2099-12-31,Active
527,591,Pro,999,2025-10-19,2099-12-31,Active
528,593,Basic,499,2025-07-21,2099-12-31,Active
529,594,Enterprise,2999,2025-04-27,2099-12-31,Active
530,595,Enterprise,2999,2025-01-11,2099-12-31,Active
531,597,Enterprise,2999,2025-12-13,2099-12-31,Active
532,599,Enterprise,2999,2024-12-26,2025-07-30 00:00:00,Cancelled
533,600,Pro,999,2025-01-16,2099-12-31,Active
534,601,Enterprise,2999,2025-12-04,2099-12-31,Active
535,602,Enterprise,2999,2026-03-14,2099-12-31,Active
536,603,Enterprise,2999,2025-09-06,2099-12-31,Active
537,604,Pro,999,2025-12-16,2099-12-31,Active
538,605,Enterprise,2999,2024-09-03,2099-12-31,Active
539,606,Enterprise,2999,2026-06-09,2099-12-31,Active
540,607,Pro,999,2026-04-11,2099-12-31,Active
541,608,Basic,499,2025-05-25,2025-07-22 00:00:00,Cancelled
542,609,Basic,499,2026-05-09,2099-12-31,Active
543,610,Basic,499,2025-12-13,2099-12-31,Active
544,611,Pro,999,2024-12-12,2099-12-31,Active
545,612,Pro,999,2025-04-29,2025-09-18 00:00:00,Cancelled
546,613,Enterprise,2999,2026-02-09,2099-12-31,Active
547,614,Pro,999,2025-02-26,2025-12-04 00:00:00,Cancelled
548,615,Pro,999,2024-08-09,2099-12-31,Active
549,616,Enterprise,2999,2025-05-02,2099-12-31,Active
550,617,Enterprise,2999,2026-01-23,2099-12-31,Active
551,618,Enterprise,2999,2024-07-21,2025-03-25 00:00:00,Cancelled
552,619,Enterprise,2999,2024-09-10,2025-02-15 00:00:00,Cancelled
553,620,Basic,499,2025-02-24,2099-12-31,Active
554,621,Basic,499,2026-02-09,2099-12-31,Active
555,623,Enterprise,2999,2025-06-14,2099-12-31,Active
556,624,Basic,499,2025-01-19,2099-12-31,Active
557,625,Pro,999,2025-07-19,2025-08-25 00:00:00,Cancelled
558,626,Pro,999,2026-02-05,2099-12-31,Active
559,627,Enterprise,2999,2025-03-08,2099-12-31,Active
560,628,Enterprise,2999,2026-01-23,2099-12-31,Active
561,629,Pro,999,2025-01-12,2099-12-31,Active
562,631,Pro,999,2026-01-09,2026-11-10 00:00:00,Cancelled
563,632,Enterprise,2999,2025-02-14,2099-12-31,Active
564,633,Basic,499,2024-06-28,2099-12-31,Active
565,635,Pro,999,2026-02-04,2099-12-31,Active
566,636,Pro,999,2025-01-29,2099-12-31,Active
567,637,Pro,999,2024-09-25,2099-12-31,Active
568,638,Pro,999,2025-02-03,2099-12-31,Active
569,639,Pro,999,2026-03-07,2099-12-31,Active
570,640,Pro,999,2025-05-29,2026-01-13 00:00:00,Cancelled
571,641,Enterprise,2999,2025-12-26,2099-12-31,Active
572,642,Basic,499,2024-10-31,2025-02-01 00:00:00,Cancelled
573,643,Pro,999,2025-05-03,2026-01-19 00:00:00,Cancelled
574,644,Enterprise,2999,2025-04-19,2099-12-31,Active
575,645,Basic,499,2025-02-17,2099-12-31,Active
576,646,Basic,499,2024-11-01,2099-12-31,Active
577,649,Basic,499,2024-10-09,2099-12-31,Active
578,651,Enterprise,2999,2025-11-24,2099-12-31,Active
579,652,Basic,499,2025-01-11,2099-12-31,Active
580,653,Basic,499,2025-09-22,2026-01-20 00:00:00,Cancelled
581,654,Enterprise,2999,2024-10-21,2099-12-31,Active
582,655,Enterprise,2999,2025-05-30,2099-12-31,Active
583,656,Basic,499,2025-12-30,2099-12-31,Active
584,657,Basic,499,2024-12-03,2099-12-31,Active
585,658,Basic,499,2024-11-07,2099-12-31,Active
586,659,Pro,999,2025-09-21,2099-12-31,Active
587,660,Basic,499,2025-06-24,2099-12-31,Active
588,661,Basic,499,2025-09-09,2025-11-17 00:00:00,Cancelled
589,662,Pro,999,2024-09-24,2099-12-31,Active
590,663,Enterprise,2999,2024-11-01,2099-12-31,Active
591,664,Basic,499,2025-07-06,2025-08-31 00:00:00,Cancelled
592,665,Basic,499,2025-04-30,2099-12-31,Active
593,666,Basic,499,2025-06-15,2099-12-31,Active
594,667,Basic,499,2024-11-26,2099-12-31,Active
595,668,Basic,499,2025-02-19,2025-10-17 00:00:00,Cancelled
596,669,Pro,999,2026-01-26,2099-12-31,Active
597,670,Enterprise,2999,2024-08-24,2099-12-31,Active
598,671,Pro,999,2025-10-27,2099-12-31,Active
599,673,Pro,999,2024-07-25,2025-01-30 00:00:00,Cancelled
600,674,Basic,499,2025-07-01,2099-12-31,Active
601,676,Pro,999,2024-07-18,2099-12-31,Active
602,677,Basic,499,2025-03-23,2099-12-31,Active
603,678,Basic,499,2026-05-10,2027-01-18 00:00:00,Cancelled
604,680,Basic,499,2024-07-09,2024-10-03 00:00:00,Cancelled
605,682,Basic,499,2025-01-27,2099-12-31,Active
606,683,Pro,999,2025-05-17,2099-12-31,Active
607,684,Basic,499,2025-07-01,2099-12-31,Active
608,685,Basic,499,2024-12-03,2099-12-31,Active
609,686,Pro,999,2025-03-30,2099-12-31,Active
610,687,Basic,499,2024-10-09,2025-03-02 00:00:00,Cancelled
611,689,Basic,499,2025-12-09,2099-12-31,Active
612,690,Enterprise,2999,2024-12-29,2099-12-31,Active
613,691,Pro,999,2024-10-04,2099-12-31,Active
614,692,Basic,499,2025-01-15,2099-12-31,Active
615,694,Pro,999,2026-02-22,2099-12-31,Active
616,696,Pro,999,2025-10-08,2099-12-31,Active
617,697,Basic,499,2025-01-03,2099-12-31,Active
618,698,Basic,499,2024-11-28,2099-12-31,Active
619,700,Pro,999,2024-10-04,2025-07-12 00:00:00,Cancelled
620,701,Pro,999,2025-11-24,2099-12-31,Active
621,702,Enterprise,2999,2024-08-04,2099-12-31,Active
622,703,Basic,499,2024-07-08,2099-12-31,Active
623,704,Pro,999,2025-03-31,2099-12-31,Active
624,705,Basic,499,2025-03-06,2099-12-31,Active
625,706,Pro,999,2025-01-30,2099-12-31,Active
626,707,Pro,999,2024-09-21,2099-12-31,Active
627,708,Enterprise,2999,2024-08-23,2099-12-31,Active
628,709,Pro,999,2024-10-29,2099-12-31,Active
629,710,Pro,999,2025-01-19,2099-12-31,Active
630,711,Pro,999,2025-09-27,2026-08-11 00:00:00,Cancelled
631,712,Enterprise,2999,2026-05-05,2099-12-31,Active
632,713,Pro,999,2026-05-26,2099-12-31,Active
633,714,Pro,999,2026-03-23,2026-06-12 00:00:00,Cancelled
634,715,Enterprise,2999,2024-11-23,2099-12-31,Active
635,716,Enterprise,2999,2024-11-28,2025-08-16 00:00:00,Cancelled
636,717,Basic,499,2026-05-14,2026-11-19 00:00:00,Cancelled
637,718,Pro,999,2024-07-28,2099-12-31,Active
638,719,Enterprise,2999,2025-05-22,2025-08-17 00:00:00,Cancelled
639,720,Basic,499,2025-04-01,2099-12-31,Active
640,721,Pro,999,2025-10-02,2099-12-31,Active
641,722,Pro,999,2025-03-04,2099-12-31,Active
642,723,Pro,999,2024-08-06,2099-12-31,Active
643,724,Pro,999,2026-05-22,2099-12-31,Active
644,725,Enterprise,2999,2026-02-17,2099-12-31,Active
645,726,Basic,499,2025-03-22,2099-12-31,Active
646,727,Basic,499,2025-04-04,2099-12-31,Active
647,728,Enterprise,2999,2026-03-18,2099-12-31,Active
648,729,Basic,499,2025-04-30,2099-12-31,Active
649,730,Basic,499,2026-04-02,2026-12-25 00:00:00,Cancelled
650,731,Pro,999,2024-09-02,2025-01-28 00:00:00,Cancelled
651,732,Basic,499,2025-03-07,2099-12-31,Active
652,733,Enterprise,2999,2025-03-10,2099-12-31,Active
653,734,Pro,999,2025-07-20,2099-12-31,Active
654,735,Basic,499,2025-10-09,2099-12-31,Active
655,736,Pro,999,2025-08-06,2099-12-31,Active
656,737,Basic,499,2025-07-23,2099-12-31,Active
657,738,Enterprise,2999,2025-12-06,2099-12-31,Active
658,740,Basic,499,2025-09-04,2099-12-31,Active
659,743,Pro,999,2025-03-13,2099-12-31,Active
660,744,Pro,999,2026-01-10,2026-12-19 00:00:00,Cancelled
661,745,Pro,999,2024-10-27,2099-12-31,Active
662,746,Basic,499,2025-04-17,2099-12-31,Active
663,747,Basic,499,2026-03-31,2099-12-31,Active
664,748,Enterprise,2999,2024-08-17,2099-12-31,Active
665,749,Enterprise,2999,2024-09-24,2099-12-31,Active
666,750,Enterprise,2999,2025-04-27,2099-12-31,Active
667,752,Pro,999,2026-05-22,2099-12-31,Active
668,753,Enterprise,2999,2025-03-28,2099-12-31,Active
669,754,Enterprise,2999,2024-11-06,2099-12-31,Active
670,755,Enterprise,2999,2025-08-09,2099-12-31,Active
671,756,Pro,999,2025-11-15,2099-12-31,Active
672,757,Pro,999,2024-10-28,2099-12-31,Active
673,758,Basic,499,2025-05-09,2099-12-31,Active
674,762,Enterprise,2999,2025-07-25,2099-12-31,Active
675,763,Pro,999,2024-09-10,2099-12-31,Active
676,764,Enterprise,2999,2026-02-26,2099-12-31,Active
677,766,Basic,499,2025-04-07,2099-12-31,Active
678,767,Enterprise,2999,2025-05-02,2099-12-31,Active
679,768,Pro,999,2026-01-31,2099-12-31,Active
680,770,Basic,499,2025-12-15,2099-12-31,Active
681,771,Enterprise,2999,2025-04-05,2099-12-31,Active
682,772,Basic,499,2025-01-02,2099-12-31,Active
683,774,Basic,499,2025-03-12,2099-12-31,Active
684,775,Basic,499,2025-10-22,2026-09-16 00:00:00,Cancelled
685,776,Basic,499,2025-05-07,2099-12-31,Active
686,777,Pro,999,2025-03-27,2099-12-31,Active
687,778,Basic,499,2025-03-07,2099-12-31,Active
688,779,Enterprise,2999,2024-10-30,2099-12-31,Active
689,780,Enterprise,2999,2025-05-09,2099-12-31,Active
690,781,Basic,499,2024-08-22,2099-12-31,Active
691,782,Enterprise,2999,2026-05-11,2099-12-31,Active
692,783,Basic,499,2024-06-28,2099-12-31,Active
693,784,Enterprise,2999,2025-04-22,2025-06-14 00:00:00,Cancelled
694,785,Basic,499,2025-11-19,2099-12-31,Active
695,786,Enterprise,2999,2025-07-17,2099-12-31,Active
696,787,Basic,499,2026-06-20,2099-12-31,Active
697,788,Pro,999,2025-10-24,2099-12-31,Active
698,789,Enterprise,2999,2026-02-25,2099-12-31,Active
699,790,Basic,499,2024-11-21,2099-12-31,Active
700,791,Pro,999,2026-01-13,2099-12-31,Active
701,792,Enterprise,2999,2026-05-31,2099-12-31,Active
702,793,Basic,499,2026-02-17,2099-12-31,Active
703,794,Enterprise,2999,2024-06-27,2099-12-31,Active
704,796,Pro,999,2024-10-11,2099-12-31,Active
705,797,Basic,499,2025-04-15,2099-12-31,Active
706,798,Pro,999,2024-09-08,2099-12-31,Active
707,799,Basic,499,2026-02-08,2099-12-31,Active
708,800,Basic,499,2024-09-29,2099-12-31,Active
709,801,Basic,499,2025-10-28,2099-12-31,Active
710,802,Pro,999,2025-02-14,2099-12-31,Active
711,803,Enterprise,2999,2025-06-17,2026-06-10 00:00:00,Cancelled
712,804,Enterprise,2999,2025-11-19,2099-12-31,Active
713,805,Basic,499,2025-01-10,2099-12-31,Active
714,806,Basic,499,2025-10-28,2099-12-31,Active
715,807,Pro,999,2025-07-11,2099-12-31,Active
716,808,Enterprise,2999,2025-02-07,2099-12-31,Active
717,809,Pro,999,2025-08-24,2099-12-31,Active
718,810,Pro,999,2024-08-20,2024-10-12 00:00:00,Cancelled
719,811,Enterprise,2999,2026-05-29,2099-12-31,Active
720,812,Pro,999,2024-09-23,2099-12-31,Active
721,813,Pro,999,2025-10-29,2099-12-31,Active
722,814,Basic,499,2025-03-05,2099-12-31,Active
723,815,Enterprise,2999,2026-05-31,2099-12-31,Active
724,816,Enterprise,2999,2026-03-21,2026-06-14 00:00:00,Cancelled
725,817,Pro,999,2024-06-28,2099-12-31,Active
726,818,Enterprise,2999,2026-05-28,2099-12-31,Active
727,819,Enterprise,2999,2025-03-06,2099-12-31,Active
728,820,Enterprise,2999,2025-08-15,2026-03-29 00:00:00,Cancelled
729,821,Basic,499,2024-08-07,2099-12-31,Active
730,822,Enterprise,2999,2025-11-29,2099-12-31,Active
731,823,Basic,499,2025-12-03,2026-06-05 00:00:00,Cancelled
732,824,Basic,499,2025-05-19,2099-12-31,Active
733,826,Basic,499,2025-11-23,2099-12-31,Active
734,827,Pro,999,2025-05-24,2099-12-31,Active
735,828,Pro,999,2026-04-21,2026-11-30 00:00:00,Cancelled
736,829,Enterprise,2999,2026-05-11,2099-12-31,Active
737,830,Pro,999,2025-10-18,2099-12-31,Active
738,831,Enterprise,2999,2025-12-26,2099-12-31,Active
739,832,Pro,999,2025-08-30,2026-06-29 00:00:00,Cancelled
740,833,Enterprise,2999,2025-06-27,2099-12-31,Active
741,834,Basic,499,2026-01-18,2099-12-31,Active
742,835,Basic,499,2025-07-29,2099-12-31,Active
743,836,Basic,499,2026-03-25,2099-12-31,Active
744,837,Basic,499,2025-08-03,2099-12-31,Active
745,838,Pro,999,2024-12-02,2099-12-31,Active
746,840,Enterprise,2999,2026-03-16,2099-12-31,Active
747,842,Basic,499,2026-06-03,2099-12-31,Active
748,843,Basic,499,2025-05-27,2099-12-31,Active
749,844,Enterprise,2999,2025-11-03,2099-12-31,Active
750,845,Pro,999,2025-11-29,2099-12-31,Active
751,846,Basic,499,2024-06-29,2099-12-31,Active
752,848,Pro,999,2024-12-27,2099-12-31,Active
753,849,Pro,999,2025-03-05,2099-12-31,Active
754,851,Basic,499,2026-01-24,2099-12-31,Active
755,852,Pro,999,2026-03-22,2099-12-31,Active
756,853,Pro,999,2026-03-02,2099-12-31,Active
757,855,Enterprise,2999,2025-05-13,2099-12-31,Active
758,856,Basic,499,2025-11-22,2099-12-31,Active
759,857,Basic,499,2024-12-16,2025-08-29 00:00:00,Cancelled
760,858,Enterprise,2999,2026-03-28,2099-12-31,Active
761,859,Pro,999,2026-01-06,2026-04-08 00:00:00,Cancelled
762,860,Enterprise,2999,2025-09-24,2099-12-31,Active
763,861,Pro,999,2025-11-12,2099-12-31,Active
764,864,Basic,499,2024-11-02,2099-12-31,Active
765,865,Enterprise,2999,2025-09-29,2099-12-31,Active
766,866,Enterprise,2999,2025-08-05,2099-12-31,Active
767,867,Pro,999,2025-05-06,2099-12-31,Active
768,868,Enterprise,2999,2025-03-04,2026-02-19 00:00:00,Cancelled
769,869,Enterprise,2999,2025-10-11,2099-12-31,Active
770,870,Enterprise,2999,2026-04-01,2099-12-31,Active
771,871,Pro,999,2025-07-17,2099-12-31,Active
772,872,Basic,499,2025-08-19,2099-12-31,Active
773,873,Pro,999,2024-08-18,2024-10-11 00:00:00,Cancelled
774,876,Pro,999,2025-04-26,2099-12-31,Active
775,877,Basic,499,2024-10-30,2099-12-31,Active
776,878,Enterprise,2999,2026-01-23,2099-12-31,Active
777,879,Pro,999,2025-11-30,2099-12-31,Active
778,880,Basic,499,2025-03-06,2099-12-31,Active
779,881,Pro,999,2025-08-14,2026-06-03 00:00:00,Cancelled
780,882,Pro,999,2025-05-30,2099-12-31,Active
781,883,Enterprise,2999,2025-10-30,2099-12-31,Active
782,884,Pro,999,2026-05-22,2099-12-31,Active
783,885,Pro,999,2025-04-09,2099-12-31,Active
784,886,Basic,499,2025-09-04,2099-12-31,Active
785,887,Enterprise,2999,2026-04-29,2099-12-31,Active
786,888,Basic,499,2024-07-04,2099-12-31,Active
787,889,Enterprise,2999,2026-02-04,2099-12-31,Active
788,890,Basic,499,2025-07-23,2025-12-18 00:00:00,Cancelled
789,891,Enterprise,2999,2026-02-10,2099-12-31,Active
790,892,Enterprise,2999,2024-08-26,2099-12-31,Active
791,893,Basic,499,2025-10-13,2099-12-31,Active
792,894,Enterprise,2999,2026-01-27,2099-12-31,Active
793,895,Pro,999,2024-06-28,2099-12-31,Active
794,896,Pro,999,2024-07-15,2099-12-31,Active
795,897,Basic,499,2024-11-28,2099-12-31,Active
796,898,Pro,999,2025-07-29,2099-12-31,Active
797,899,Enterprise,2999,2025-12-19,2099-12-31,Active
798,902,Pro,999,2025-09-07,2099-12-31,Active
799,903,Pro,999,2024-09-02,2099-12-31,Active
800,904,Enterprise,2999,2024-09-05,2099-12-31,Active
801,905,Pro,999,2025-01-09,2099-12-31,Active
802,906,Enterprise,2999,2025-03-17,2025-05-11 00:00:00,Cancelled
803,907,Enterprise,2999,2025-05-29,2099-12-31,Active
804,908,Enterprise,2999,2024-12-20,2099-12-31,Active
805,909,Basic,499,2025-04-02,2026-02-12 00:00:00,Cancelled
806,910,Pro,999,2025-03-05,2099-12-31,Active
807,911,Pro,999,2025-07-27,2099-12-31,Active
808,912,Pro,999,2024-07-21,2099-12-31,Active
809,913,Enterprise,2999,2025-05-02,2099-12-31,Active
810,914,Enterprise,2999,2026-06-09,2099-12-31,Active
811,915,Basic,499,2024-11-20,2025-02-07 00:00:00,Cancelled
812,916,Enterprise,2999,2024-07-08,2025-05-08 00:00:00,Cancelled
813,917,Basic,499,2025-09-30,2099-12-31,Active
814,918,Enterprise,2999,2026-04-12,2099-12-31,Active
815,919,Enterprise,2999,2025-05-13,2099-12-31,Active
816,920,Enterprise,2999,2025-03-02,2099-12-31,Active
817,921,Enterprise,2999,2025-02-04,2099-12-31,Active
818,922,Pro,999,2024-10-27,2099-12-31,Active
819,923,Pro,999,2025-08-17,2099-12-31,Active
820,924,Pro,999,2024-12-24,2099-12-31,Active
821,926,Enterprise,2999,2025-07-25,2099-12-31,Active
822,927,Pro,999,2025-05-28,2099-12-31,Active
823,928,Pro,999,2026-01-05,2099-12-31,Active
824,929,Pro,999,2025-09-20,2099-12-31,Active
825,931,Basic,499,2026-01-28,2099-12-31,Active
826,932,Pro,999,2025-09-29,2099-12-31,Active
827,933,Pro,999,2025-01-03,2099-12-31,Active
828,934,Pro,999,2025-04-07,2099-12-31,Active
829,936,Pro,999,2026-01-02,2099-12-31,Active
830,937,Basic,499,2024-11-08,2099-12-31,Active
831,938,Enterprise,2999,2024-07-12,2099-12-31,Active
832,939,Pro,999,2026-03-31,2099-12-31,Active
833,940,Basic,499,2026-03-30,2099-12-31,Active
834,942,Basic,499,2025-02-18,2099-12-31,Active
835,943,Pro,999,2024-09-03,2099-12-31,Active
836,944,Basic,499,2025-10-24,2026-04-06 00:00:00,Cancelled
837,945,Enterprise,2999,2025-04-16,2099-12-31,Active
838,946,Enterprise,2999,2025-10-02,2026-03-27 00:00:00,Cancelled
839,947,Enterprise,2999,2025-05-29,2099-12-31,Active
840,948,Enterprise,2999,2026-01-31,2099-12-31,Active
841,949,Pro,999,2025-04-25,2099-12-31,Active
842,950,Basic,499,2025-07-29,2099-12-31,Active
843,951,Pro,999,2026-06-14,2099-12-31,Active
844,952,Basic,499,2025-10-07,2099-12-31,Active
845,953,Pro,999,2026-05-17,2099-12-31,Active
846,954,Enterprise,2999,2025-03-30,2099-12-31,Active
847,956,Enterprise,2999,2025-05-24,2099-12-31,Active
848,957,Pro,999,2026-03-27,2099-12-31,Active
849,958,Enterprise,2999,2025-10-25,2099-12-31,Active
850,959,Enterprise,2999,2025-03-01,2025-05-20 00:00:00,Cancelled
851,960,Pro,999,2025-08-22,2026-01-11 00:00:00,Cancelled
852,961,Enterprise,2999,2025-11-12,2099-12-31,Active
853,962,Basic,499,2025-06-14,2099-12-31,Active
854,963,Enterprise,2999,2025-05-19,2099-12-31,Active
855,964,Pro,999,2024-11-11,2099-12-31,Active
856,965,Enterprise,2999,2024-12-17,2099-12-31,Active
857,966,Basic,499,2025-07-21,2099-12-31,Active
858,967,Basic,499,2025-05-23,2025-06-25 00:00:00,Cancelled
859,969,Basic,499,2024-12-17,2099-12-31,Active
860,970,Basic,499,2026-05-13,2099-12-31,Active
861,971,Pro,999,2024-10-13,2099-12-31,Active
862,972,Pro,999,2026-01-17,2099-12-31,Active
863,973,Basic,499,2025-02-09,2099-12-31,Active
864,974,Basic,499,2025-04-22,2099-12-31,Active
865,975,Enterprise,2999,2024-07-15,2099-12-31,Active
866,976,Pro,999,2024-12-16,2025-04-01 00:00:00,Cancelled
867,977,Enterprise,2999,2024-10-07,2025-07-21 00:00:00,Cancelled
868,978,Enterprise,2999,2026-05-20,2099-12-31,Active
869,979,Enterprise,2999,2025-07-05,2026-05-11 00:00:00,Cancelled
870,980,Enterprise,2999,2024-09-11,2099-12-31,Active
871,981,Pro,999,2025-08-24,2099-12-31,Active
872,982,Enterprise,2999,2024-08-07,2099-12-31,Active
873,983,Basic,499,2024-09-15,2099-12-31,Active
874,984,Basic,499,2026-03-31,2027-02-16 00:00:00,Cancelled
875,985,Pro,999,2024-12-29,2099-12-31,Active
876,986,Enterprise,2999,2025-03-08,2099-12-31,Active
877,987,Enterprise,2999,2025-04-09,2099-12-31,Active
878,988,Enterprise,2999,2024-10-14,2099-12-31,Active
879,989,Pro,999,2024-12-21,2099-12-31,Active
880,990,Basic,499,2025-01-30,2099-12-31,Active
881,991,Pro,999,2025-05-10,2025-07-06 00:00:00,Cancelled
882,992,Enterprise,2999,2025-08-21,2099-12-31,Active
883,993,Basic,499,2025-03-06,2099-12-31,Active
884,994,Enterprise,2999,2025-02-13,2099-12-31,Active
885,995,Basic,499,2026-02-20,2099-12-31,Active
886,996,Enterprise,2999,2024-07-31,2099-12-31,Active
887,997,Pro,999,2025-11-02,2099-12-31,Active
888,998,Pro,999,2024-08-24,2099-12-31,Active
889,999,Basic,499,2026-02-07,2099-12-31,Active
890,1000,Pro,999,2026-04-30,2099-12-31,Active
891,1001,Basic,499,2025-11-08,2026-09-25 00:00:00,Cancelled
892,1002,Pro,999,2025-11-25,2099-12-31,Active
893,1003,Enterprise,2999,2025-02-08,2099-12-31,Active
894,1004,Enterprise,2999,2025-01-13,2025-03-03 00:00:00,Cancelled
895,1005,Basic,499,2025-08-18,2099-12-31,Active
896,1006,Enterprise,2999,2024-11-12,2099-12-31,Active
897,1007,Enterprise,2999,2026-04-01,2026-11-15 00:00:00,Cancelled
898,1008,Pro,999,2026-01-01,2026-11-02 00:00:00,Cancelled
899,1009,Basic,499,2025-01-26,2099-12-31,Active
